,stars,comments
842,2,"So I made a giant jump in technology. I went from my iPhone 5, to an 8 because it was a ""BOGO"" with new service at the AT&T store. I don't care for the product overall and here is a list of my gripes. I don't like the new headphones/loss of the old jack; the phone doesn't interface with my Honda via bluetooth in the same way; the microphone dictation isn't as accurate, and doesn't flip back to the keyboard automatically to make corrections the way it used to. And you have to be more careful with the phone in general because of the glass covering everything. The guy at the store warned me that one good scratch on the camera side glass & it'll be on every photo you take!"
843,5,Best phone ever I got it for me n it the best
844,5,"I recently upgraded my phone from an iPhone 6S to the 8... I absolutely love it! The quality of the pictures are so much better! When I upgrade to whichever iPhone they have in two years, maybe the 10 or something, I know they’ll find a way to make the picture quality even better... I just don’t know how they will do it! It’s a much better version than the 6S was and I liked my 6S #appleforlife Oh and I almost forgot!! The battery life is SO much better... SOOOO much better than the 6S!!!"
845,4,"I’m an Android user but AT&T was having a special, BOGO if you add a new line. The phone is great. I’m used to a little bigger phone so the iPhone 8 plus would probably be better. Vin at the AT&T in Waterbury Brass Mall was great. He was nice and explained everything and I added my son. It was his first cell phone with service so it was pretty exciting moment"
846,5,"4K video in 60fps, improved Touch ID, wireless charging. 5 stars all the way!"
847,5,"iPhone 7: 1. Weighs half an ounce less 2. Less expensive 3. Aluminum back does not crack or attract fingerprints iPhone 8: 1. Wireless charging 2. Can charge to 80% in 30 minutes 3. TruTone display auto adjusts it's tinting to match indoor or outdoor lighting 4. Faster processor (7 is already super fast) 5. Louder, stronger speakers (7 already has great speakers) 6. Improved camera (7 already has a great camera) 7. More slo-motion options at 1080p resolution 8. 32 Mb more storage than the 7"
848,4,I find placing the on/off button on the side instead of the top very inconvenient. I am forever turning my sound down as I hold the phone to press that button.
849,1,Had multiple problems with this phone Had to return with in two days kept my 6splus I realy would like to upgrade to X but very expensive Hope to get more ideas about other smartphones Been with ATT over ten years plus. Thanks Mike
850,5,"Really great slim and casual fit as well as the new glass back. Great quality and speed, really recommend this phone."
851,1,"I had the phone for a couple of days before it began freezing on my. I've had the phone for about two weeks now, and it hasn't frozen in 5 days, which is a good thing. It delays recognizing touch on the top of the screen, every once in a while. The camera doesn't take portrait pictures like the 8 Plus does. I can't use the 8 Plus because my hands are too small :("
852,5,I love all the features about this phone. Since my last two phones were I phones and I kept them each 4 years I stayed with Apple. Used the AT&T transfer app to move over my data from my old phone (although it will not work with my wife's new I phone 8).
853,4,It kinda sucked that we was unable to transfer our photos from my wife's Iphone 5s as she wanted to. We tried both the ATT transfer app and the shareit app with no success and the cloud feature is not moving them either.
854,1,It’s the same as the iPhone 6-7 nothing really that different just apple trying to make money not happy
855,2,Not much change for the price. I believe the cell service is worse with the new phone. AT&T is struggling to provide service. Sporadic at best.
856,5,The phone is great and has good features however was never told that the speaker on the phone was crackle sound. Had to spend 2 hrs on my 2 nd trip for them to tell me it’s a known problem and instructions give to fix at home bc the server at ATT would take far long.
857,4,Sound needs to be louder please
858,5,It's ok I'm just getting use to the new features.
859,5,"Upgraded from a 5s and am very happy so far. I love the display, speed and ease to change to a new phone. Purchased in an AT & T store and received excellent service and assistance setting up the new phone."
860,1,Disappointed in battery life. I’m still learning some features but do not like the vibration for inputs. No huge improvement over iPhone 6 that I had.
861,5,I love my new phone. My battery last all day even when I use my phone a lot. I like the camera on this phone better than any other phone I have had in the past. Very user friendly and believe me that is important to me!!
862,5,Love this phone! Fast delivery great service
863,4,"The phone is ok,but there are 3 colors to choose from. I ordered silver and it’s basically white, white a silver rim."
864,5,Fast wireless charging. Long battery
865,2,"I have made an upgrade from 4S to 8+ about two weeks ago and honestly only difference is the speed and screen size! Everything else is the pretty much the same! Pics look about the same and yes there is a portrait option but really who takes those photos anyway? Also fingerprint unlock is new for me but it can be kinda annoying since every time you press your phones home button it opens up. I have looked at the new Samsung note 8 and screen was so so much better and also pics looked way better but I have never had Samsung phone and don’t feel like trying to learn all that new stuff so I just decided on iPhone again more for convince than anything else. IPhone really didn’t change that much at all since I got 4S in 2012. Wish Samsung was little more simple I would got it for sure, but for now this is just ok."
866,5,"As always Apple products are great, but pricey!"
867,5,awesome phone. I like the glass back
868,5,Really love my phone. Lots of updates since my 5s thumbs up!
869,5,"I've only my iPhone 8 for a couple of weeks and coming from an Android based phone I'm still learning to navigate it properly. So far, all is great and everything just works!"
870,5,"This cell has the perfect size, great feature, love the fact that is water resistant and it has such of sleek look. Two thumps up."
871,5,I traded in an iPhone 6 for the 8 att staff was helpful and transferred data from the old iPhone to the new iPhone. Love the new iPhone
872,5,"Overall The phone is beautiful the phone is great there’s no question it’s amazing. The top right of the screen doesn’t work the first time or click to go down on emails, and it still has the same problems that the regular iPhone has. Somethings are always just wishy-washy like my email shows four emails but I do not have any emails right now. The headphones for some reason do not work correctly when on voice applications, they have an intense amount of static."
873,5,I like it speed camera and battery life
874,5,Love the size of the phone and colors and how it fits my hand !
875,4,"I went in wanting an iPhone 8, but not really knowing the difference between the 8 and the 8s. Wish I had known the difference, I would have bought the 8s"
876,5,"I gave it a 5 star because I enjoy my iPhone but between the 7 and 8, there isn’t much difference. Feel little faster and not a fragile and thin. Overall still a great phone."
877,4,"I wish it came with a split connector or wireless headphone set, the pictures are much better than with the 5, 5c and 5s that we had in our plan. I am happy with it. I hope he battery issues we have with the 5’s dying quickly are also solved with this upgrade."
878,5,I would highly recommend it always had an iPhone and love it and it is fast.
879,2,Nice phone but battery does not last
880,5,I'm still learning about my new phone. The little I've used it I'm impressed. So my rating won't be accurate.
881,4,"It seems like a great phone but I haven't had it long enough to learn all the little nuances. It is very similar to my I-5s but some of the little ""bells and whistles"" are a different. If you are ham fisted like myself then I recommend a good case for it because it is very hard to hold on to if you have large hands.."
882,4,It was a nice upgrade from my iphone 5. faster speed and learning all the new updates.
883,5,"I love my phone, I do not like this review"
884,5,The iPhone 8 is the exact same as all the other iPhones they’re great not a whole bunch of difference between the six in the eight
885,4,I live in a dead zone. No matter what service is being used we had to stay in one spot once there were enough bars to talk. Sometimes we’d have to go outside to find service. Now that I have the I phone I don’t have this problem. I’m able to talk in 50% of the house which is an improvement over rarely having service.
886,5,Love my new iphone8. I went in to get the iPhone and they had a great special that worked out me
887,5,I went from the 5s to the 8plus. Big difference in size of course but really notice the sound when I am on the phone. Much clearer now. Although I think the 7plus is jsut as good. I went to the AT&T store asking for the 7plus but only had the same gold color. They had it in Black but a 8plus. Good way up up selling I think? First thing I did was to get the Otterbox. Fits both 7 and 8plus. Pictures are good. I guess I really didn't see the big difference some people say there is. Much faster when charging and battery lasts longer. Bigger screen means more aps on my first page. I do have beats headphones that plug in so I need to sue their adapter which is included. Not a big deal because I only sue them on the plane flights. All in all a good move. The price is a bit steep but I don't plan on upgrading for another few years.
888,5,It’s a typical Apple product. Runs buttery smooth as usual. The battery life seems surprisingly well for the size of it. Had the 7 Plus for a few months before going to the other top competitor. Still having it on a different carrier and the 8 you can’t really go wrong with any of them anymore. I would and do recommend the iPhone 8 to friends family and foes alike!! Bought the gold version this go around more of a cream with a champagne aluminum ring. Wireless charging is a go it works with my Samsung charger with no problems. Mainly bought this for the iMessage to communicate with a few of my friends and family. It’s a Apple you can’t go wrong with it.
889,4,"In comparison to the iPhone 6 which is what I upgraded from, its very different in the feel. I like how you can decide the sensitivity of the home button. The only downfall which very well could be part of an IOS issue is when I get a text message if I don’t look at it it goes away from the home screen after a while."
890,5,Love this phonee got it for my dad and myself most amazing phone I've had
891,4,"I think the iPhone 8 is great, however I don’t feel like it’s that big of an upgrade from the previous versions. It’s very similar to the 7 and 6s, so I don’t understand the huge price increase. But I do like the new Gold color. And the glass back. It’s a very pretty phone!"
892,5,"So far so good, good to be back to apple after an excursion into the dark side. Apple has a great product"
893,5,Love my new iPhone 8. Have had it 2 weeks. Using it now on a Reformation 500 trip in Germany. Takes amazing pics! As Luther and JS Bach would say: Soli Deo Gloria! Pastor Scott S
894,4,I do like that this phone is slightly smaller than my Edge 7 but I am disappointed that it lacks portrait mode on the camera.
895,2,"All voice calls have a static-y, crackling, spark sound in the receiver when someone speaks or when there is any sort of sound on the other end of the call. Have tried contacting AT&T several times and have not received a response. I’ve had my phone less than one week. The battery seems to die quicker than the iPhone 6 I had as well."
896,5,"Love the size, not too big, but nice screen. Picture is super crisp, functionality is still good and fast, camera is great,"
897,5,I love the new phone The customer service was really nice
898,5,Great service and very good product
899,5,"better camera, more games"
900,3,"There is no significant difference between this phone and the past 2 iPhones. If your previous phone is in mint condition, I would recommend keeping what you have or maybe going for the X. I had the 6s and I feel as tho I have bought the exact same phone over again."
901,5,ATT and Apple thanks! Getting new device was easy!
902,5,Happy with the phone. I had an i6 before getting the 8. I was satisfied with the 6 but the 8 has a few more nice features.
903,5,"No joke, iPhone 8 is pretty much identical to the iPhone 7 (they even use the exact same cases) just a bit of an upgrade like wireless charging (which I’ll probavly never use) and from what it seems, better lighting and a slightly better camara. Don’t get me wrong, I like my iPhone 8 (64gb), but you can pretty much get an iPhone 7 with 128gb for about the same price as the iPhone 8. That’s why I recommend, if you have an iPhone 6 and you’re trying to upgrade I’ll say get the 8 if you want the slightly better features, but if you’re looking for space defiantly get the 7. if you already have the iPhone 7, I wouldn’t even bother wasting money, just stick with it. Oh and also the iPhone 8 is a pretty heavy phone because of the glass back! (5 stars because I like my phone, hasn’t failed me yet!)"
904,5,"Love the new iPhone 8...camera takes eye popping photos, but the sharpness of the HD retina display is very breathtaking.. Of course, the speed of the A11 chip is incredible ."
905,5,The phone is very good. Functional & effective
906,5,Great phone! Love the camera! And amazing cellular service from AT&T!
907,4,"Love my phone! Unfortunately Siri and talk texting is horrible! Even if you talk as slow as possible, sucks bad. May as well just type it. Fix Siri, she’s always sucked. Really ruining my new experience with Apple"
908,5,"I went from a 6s to this 8s and I am really pleased. It is faster, has longer battery life, still very easy to use and great picture. Very happy with purchase."
909,5,"Really like this phone. Went from an iPhone 5s and this was a very nice upgrade. Really like the reliability, ease of use and quickness of my new phone."
910,5,What a great phone again from Apple Thanks to Apple for a great product
911,5,Enjoying it so far thank you
912,5,I am new to iPhone from the Note 5 .... so far very similar to the note but much better battery and camera ... overall very happy!
913,1,This phone is junk as everyone has told me After I got two of them
914,3,"Good product, a lot unstable, go for the 8S"
915,1,"I was told the Display on my IPhone 6s was bad, so was talked into upgrading to the IPhone 8. I still get a Blu-ray screen when trying to open my phone icon. You can not even read it. The only thing I can figure is when they transferred my data from the iPhone 6, they transferred the problem with it. That is messed up."
916,5,The phone was great. Battery life is all day which is perfect for someone working long hours. No issues at all
917,5,Love the phone. It is what I expected and more.
918,1,"Apple just keeps getting worse and worse yet somehow more expensive). Glass is super easily scratch/broken. Dropped from less than a foot out of my pocket and onto my coffee table... now it has a huge scratch across the screen. I've dropped older phones from a lot higher up and nothing. Back of the phone scratches just as easily just from taking it in and out of my pocket for 30 minutes I was bale to buy a case for it. Seeing this, I seriously doubt the claims of ""water resistance."" Battery life is somehow worse than previous versions. It charges faster but that doesn't mean you won't be plugging it in multiple times a day. Buttons aren't as responsive."
919,1,"I have had nothing but problems with this phone from the day I received it! When talking on the phone, I am told it fades in and out. People have a really hard time hearing me. I took it back to the store I purchased it at. This was after 4 days. I was told I had to go to an Apple store to resolve the problem. I could not return the defective phone. I am still dealing with this after two weeks."
920,5,So far it works great. Having it delivered to my house was an amazing process!
921,3,"If you ever had a iPhone, this is really nothing new. It's the same phone."
922,5,My iPhone 8 is everything they promised I love it. I would like it just a little bit bigger but not like the plus that is to big to carrier in my pocket.
923,5,"always like getting the new products from apple, and its always been a great experience, also got the newest ipad also. I also have my cell with AT&T and am very pleased with them also!"
924,2,"If you need a phone, then by all means get the latest. But if not, keep your 7. And for some reason, this phone keeps freezing on me. I think I recieved a bad one! I'm not in the best spirits with AT&T at the moment because of their customer service , website and programing issue. But I am a long time customer so I do know the products"
925,5,"Just traded up from iPhone 6 to iPhone 8. Smooth transition when you back up your old phone in iTunes first. Only had one issue and that was with my email. Out of three accounts, only one was working so I had to go back the next day, but it was resolved quickly. If you buy an 8 I would definitely recommend checking to make sure your email is working properly. Everything reloaded great from iTunes."
926,4,Great phone for Apple. The 7 seems to be the exact as an 8 just with wireless charging. If you don’t care about wireless charging just get a 7.
927,5,Purchase of phone was simple but the transfer from one phone to the new one always finds a glitch! The reason for 5 stars - the help all associates provided me when attempting to solve the glitch. The never gave up or looked as if I was a pain.
928,3,I still has the same problems
929,5,"iPhone 8 is a great phone. The updates make it worth purchasing. It holds the charge longer & easier to charge with the charge pad. It’s too bad the that you need a new case because of the camera lenses. Also the small attachment needed to use the ear buds doesn’t fit in the old case. Very easy to lose. Other than that, I like the new phone."
930,4,is better than the i phone 6
931,5,Great great phone! Definitely worth it to upgrade when you have a iPhone 6s
932,5,We will always get the iPhones and we love att so many people talk cheaper routes but we have always felt supported and great about u
933,4,Obviously nice but mines always losing its battery fast and I’m not even on it much. I do want a solid answer if it’s true that the iPhone 8 is water proof without a case.
934,1,It’s the same as the others Nothing exciting
935,5,"I really don't know what the difference between iPhone 7 and 8, but love it."
936,5,"I downsized from the iPhone 6s Plus and am so glad I did. This phone feels way better in my hand. I am also in super happy with true tone, the louder speakers and the wireless charging capability."
937,5,Great camera and operating speed. So glad it’s the same size as my 7 was. Didn’t have to purchase a new case! Hope the battery in this one is better than the 7...
938,5,Great. But new to Apple just takes time
939,5,Great phone so far. Camera and speed is excellent
940,5,Upgraded from 4s. About time I know. Loving the faster speed. Thanks Br!an at Azusa ATt store.
941,4,"iPhone 8 is glass sleek and bigger lens, I appreciate the upgrade in 64G, I also like the way it feels. Im not used to the home button yet, it doesn't click, but I like the driving disable feature, and I'm impressed with my photos and videos. I also like the read feature of voicemail messages."
942,3,I upgraded from 6s to 8. And didn’t feel that much of a difference. Regret my own personal decision... love the service though. Which trade in credit is higher. Was going to 7 but then buy one get one was on the 8....
943,5,"Walked in to the AT&T Park Street Branch - was greeted right away and bought a new iPhone 8. Sales Rep was courtesy, humorous and extremely helpful. Walked out a happy AT&T Customer !!!!"
944,5,"I was hesitant about upgrading from the 7 plus but i did and i am beyond thrilled! the phone is amazingly fast , the camera is insane ,battery on heavy usage lasts all day plus more ( i got 32 hours w extremely heavy usage) chargers faster....and its sexy and classy . I have the space grey which is more like black. I know alot of people are waiting for the X (that just doesnt appeal to me). Get this phone , you wont be disapponted"
945,5,I love the new iphone 8!!
946,5,I love the speed of the device along with the new features such as the do not disturb while driving.
947,5,"Got this phone for my mom, who has the 5s before. She’s ok with technology and this phone was a quick and easy adjustment for her."
948,4,"the only good thing about it is it offers you more space, wireless charging and a better screen."
949,5,"Upgrade from a 5s. I find the size of the 8 is great. The speed is fantastic and the new additions with iOS 11 are fun. If I had it to do again, I would."
950,5,"To anyone who has an iPhone 7 or before, they might want to consider upgrading to the iPhone 8. It's buttery smooth, the battery lasts a long time (throughout the day with ease), the camera is sharp and take clear, bright, and colorful images. Get it."
951,5,Awesome everything was AWESOME
952,4,The is great improvement over the old phones
953,5,"I have had an iPhone for many years and I really like my new iPhone 8. Getting use to not having a button to push has been new, and I like the apps that are pre-installed. Having 256GB of data helps me as I start a business and I never know how much data an app will require. Thanks Apple!"
954,5,I just love the new iPhone 8!!! The camera is a lot better. I like how it lock you out of texting while you are driving.
955,4,"It's an iPhone: works smoothly even with the most demanding of tasks, has a good battery life (can get you through the day if not in super intensive use), AMAZING speakers (which was quite the update) and a great feel of the new button. Would suggest to those updating from iPhone 6. It's not worth if you already have a 7."
956,4,I don’t really see a big difference between the 7 plus and this 8 plus but the camera is more Clearer and the music is a little louder but overall it’s an awesome phone
957,4,"I upgraded from the iPhone 6Plus and am really happy I did. The camera is great and the battery life awesome. I also love the wireless charging feature. Only thing I really wish is that it had a headphone/aux cord jack so I could charge my phone while listening to podcasts/music. Also, the tiny adapter is hard to keep up with. Overall though, very happy with the device."
958,3,"After making the switch from my original iPhone 6, I can only slightly detect a difference in speed when opening apps. The phone does unlock quicker, it does change screens faster, but overall the loading of content to screens is not worth upgrading from a 6. I would have replaced my battery in my 6 had my charging pins not failed. While I am happy with the phone- it simply does not seem to be an improvement."
959,1,"Received as a Christmas present and am very disappointed and unsatisfied. When talking to another person, their is alot of static when the other person speaks or if there is any type of background noise on the other end. (Static/Noise pollution continued even after disabling the Wi-Fi tethering feature). The design, features, storage, camera and battery life ratings are irrelevant if the sound quality is poor and you are unable to talk to someone on the phone. Afterall, isn't that what a phone is for?!"
960,5,Great phone! Love the ease of use of my iPhone 8 and camera is amazing as Apple does a great job of making their phones easy to use and just beautiful to look at!
961,2,"No one warned me that this Phone was set to automatically connect to data any time it judged the wifi was poor, so I was surprised when I started getting text messages about going over my data limit when I thought I was on my home wifi. The only thing that changed was my phone. Wish Verizon had given me a heads-up on this."
962,2,"The phone does have a nice camera and the battery is good, but I have issues with the sound. There is now an additional speaker at the top of the phone that adds to the sound quality but unfortunately it is so powerful that it vibrates the phone. When I'm holding the phone playing music or watching a video, I can feel those vibrations in my hand (even at a low volume). I'm sure the extra speaker was a good idea, but it didn't play out well with the thinner material and glass back. To be honest, I should have replaced the battery on my Iphone6 and skipped the upgrade."
963,5,"Upgraded from the 6S to the 8 last week. Absolutely love it!!! So much faster than my 6S and takes amazing low light photos. This is not a huge upgrade, but is perfect for my needs. Not a huge fan of the Gold color of the 8, it looks more like copper, so I got the silver........gorgeous!!! My husband ended up with my 6S (which is in great working condition) so it was a win win!! I really love my new iPhone 8."
964,5,"I went from a 16GB 6 to an 8 and it is fantastic. I no longer have the signal issues I had with my 6 and have plenty of space. I know everyone’s all about the X but if you aren’t an iPhone fanatic, this is a huge upgrade for anyone using a 5 thru 6s. I hope to have this phone for a long time"
965,2,Basically an iPhone 6 with a different home button. It was ridiculously expensive. Only upgraded because my 6 mysteriously started running like garbage right around the time the new phones were announced. Weird
966,2,"Great phone on paper, but we have two i-phone 8 and both have issues with sound quality during phone conversation. Several times the opposite party does not hear my voice. Also the sound from speaker is cracking or muffled during conversation. Tried working with Apple support and they are replacing the phone. Not sure if this is a hardware or software issue. I updated the software that was supposed to fix this issue, but did not rectify the issue."
967,5,"My 5S was swell and I didn't feel a necessity to change until my photo library began to push storage to the limit. Stepping up to an 8 has been an awesome experience. Maybe if you've had a 6 or 7, an 8 doesn't seem like all that big of a deal to you. I understand. But this is a big deal for me. The larger size is not as cumbersome as I feared it might be. I feel no necessity for something that feels like an iPad mini. This is a great phone and text messaging, web browsing, mobile banking, boarding pass displaying pocket device. It's blazing fast and has awesome battery life."
968,4,Upgrading to the iPhone 8 from the iPhone 6 was a great move! The old phone was showing it's age but the 8 is incredibly smooth. The battery will be around 30 percent on a heavy use day for me. I'd recommend buying a case for the device and the Verizon network makes the experience a lot better.
969,4,"The phone works as you’d expect from an iPhone. Good camera quality, sound, screen pixels and so on. No need to upgrade unless you need the new phone at all costs."
970,1,"More disappointed than ever before... can’t believe I bought this garbage will be returning it ASAP.. I guess if you want a simple outdated basic iPhone this is it. I can’t come up with anything better to say.. I mean your not getting anything new here same old design like iPhone 4s , the iPhones are still buggy and lag alot.... the iPhone still uses and LCD screen which is horrible in sunlight. The front and back glass still crack very easily . come on .... the battery life is ok but was expecting the battery to last a full 10 hours and I only get roughly 6-7 hours.... The price is still too high for what your not getting ... I would definitely look into buying Another device that’s not apple made. I would definitely buy a phone that has high end features . This iPhone is not worth my time and money... If you want the best of the best don’t buy this device at all. Because you’ll regret it big time... not much more I can say at this point . Overall again if you want same old design same old Screen, same old software, same old stuff go for it.. the last thing I’m going to say is the one feature I really like is this It has fast charging.. 0-100 percent in 1 hour and 50 mins , the regular charging takes 0-100 percent in 2 hours and 30 Mins....the only downside to this is that you will have to spend more money to get the usb type C cord and Type C wall adaptor...is it really worth buying the usb type C chargers the answer is yes. But overall would not recommend this iPhone at all.. go with something else that offers more and that offers a better upgrade for your cash........"
971,5,Upgraded from the 6 to the 8 64gb. The battery life seems to be way better and the speed is fantastic and I am enjoying the “live”pictures wireless charging works very well.
972,5,The iPhone 8 is very fast and easy to use. Battery life is excellent and I really like the look and overall design. Call quality is excellent. I have no complaints about this phone at all.
973,1,"The ""gold"" phone just arrived and it's pink. I hate it. So frustrated that it was not advertised accurately. Color choices are silver, pink and black."
974,5,"Got this in gold (256 gb) and I love it. Upgraded from the 6Plus. Transfer was simple and I was able to set the whole thing up myself in less than an hour. My only complaint is I was told if I preordered, I could go into Verizon and trade in my phone to reduce the monthly payment. When I actually went to do it, I was told I could NOT do that, so now I'm stuck with a higher monthly payment than I wanted, and I am NOT happy about that. Ended up using the trade to purchase a birthday gift for my husband, so I guess it's an even trade. I absolutely recommend a good case though, since no matter how durable they claim the glass is, you don't want to take the chance."
975,5,Absolutely the best one yet. I got in gold and love everything about it. I had the 6s which I was happy with but decided to go ahead and get the 8. Very happy I did. Ended up with 4 in the household
976,5,"I recently upgraded from an iPhone 6s Plus because I wanted a smaller phone with a little more space. I’m not the biggest fan of phablet sized phones personally. Everything on the 8 is super quick as expected, simple, and am loving the new features and glass-design (doesn’t slip out of your hands as easily). Wireless charging is a huge perk for me as well. If you have a 5, 6 or 6s then the 8 is a great upgrade. If you have the 7, don’t waste your money. Overall, it’s an excellent phone."
977,5,"I upgraded from the iPhone 7 128 GB to the the 8 256 GB. So far I am loving iOS 11 and how fast the 8 is compare to the 7. I debated between the 8 and 10, but so far I like the new look of the 8 with the glass body. Overall I am very happy with my iPhone 8."
