,stars,comments
2486,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2487,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2488,5, The phone takes great pictures and the battery life  Avis complet  
2489,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2490,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2491,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2492,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2493,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2494,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2495,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2496,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2497,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2498,5, The phone takes great pictures and the battery life  Avis complet  
2499,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2500,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2501,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2502,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2503,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2504,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2505,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2506,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2507,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2508,5, The phone takes great pictures and the battery life  Avis complet  
2509,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2510,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2511,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2512,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2513,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2514,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2515,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2516,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2517,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2518,5, The phone takes great pictures and the battery life  Avis complet  
2519,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2520,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2521,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2522,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2523,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2524,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2525,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2526,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2527,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2528,5, The phone takes great pictures and the battery life  Avis complet  
2529,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2530,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2531,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2532,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2533,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2534,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2535,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2536,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2537,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2538,5, The phone takes great pictures and the battery life  Avis complet  
2539,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2540,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2541,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2542,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2543,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2544,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2545,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2546,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2547,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2548,5, The phone takes great pictures and the battery life  Avis complet  
2549,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2550,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2551,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2552,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2553,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2554,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2555,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2556,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2557,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2558,5, The phone takes great pictures and the battery life  Avis complet  
2559,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2560,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2561,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2562,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2563,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2564,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2565,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2566,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2567,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2568,5, The phone takes great pictures and the battery life  Avis complet  
2569,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2570,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2571,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2572,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2573,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2574,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2575,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2576,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2577,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2578,5, The phone takes great pictures and the battery life  Avis complet  
2579,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2580,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2581,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2582,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2583,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2584,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2585,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2586,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2587,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2588,5, The phone takes great pictures and the battery life  Avis complet  
2589,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2590,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2591,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2592,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2593,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2594,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2595,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2596,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2597,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2598,5, The phone takes great pictures and the battery life  Avis complet  
2599,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2600,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2601,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2602,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2603,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2604,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2605,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2606,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2607,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2608,5, The phone takes great pictures and the battery life  Avis complet  
2609,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2610,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2611,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2612,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2613,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2614,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2615,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2616,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2617,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2618,5, The phone takes great pictures and the battery life  Avis complet  
2619,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2620,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2621,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2622,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2623,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2624,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2625,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2626,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2627,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2628,5, The phone takes great pictures and the battery life  Avis complet  
2629,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2630,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2631,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2632,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2633,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2634,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2635,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2636,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2637,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2638,5, The phone takes great pictures and the battery life  Avis complet  
2639,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2640,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2641,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2642,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2643,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2644,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2645,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2646,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2647,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2648,5, The phone takes great pictures and the battery life  Avis complet  
2649,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2650,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2651,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2652,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2653,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2654,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2655,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2656,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2657,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2658,5, The phone takes great pictures and the battery life  Avis complet  
2659,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2660,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2661,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2662,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2663,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2664,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2665,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2666,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2667,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2668,5, The phone takes great pictures and the battery life  Avis complet  
2669,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2670,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2671,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2672,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2673,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2674,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2675,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2676,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2677,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2678,5, The phone takes great pictures and the battery life  Avis complet  
2679,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2680,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2681,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2682,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2683,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2684,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2685,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2686,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2687,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2688,5, The phone takes great pictures and the battery life  Avis complet  
2689,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2690,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2691,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2692,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2693,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2694,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2695,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2696,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2697,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2698,5, The phone takes great pictures and the battery life  Avis complet  
2699,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2700,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2701,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2702,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2703,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2704,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2705,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2706,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2707,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2708,5, The phone takes great pictures and the battery life  Avis complet  
2709,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2710,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2711,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2712,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2713,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2714,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2715,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2716,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2717,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2718,5, The phone takes great pictures and the battery life  Avis complet  
2719,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2720,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2721,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2722,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2723,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2724,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2725,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2726,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2727,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2728,5, The phone takes great pictures and the battery life  Avis complet  
2729,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2730,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2731,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2732,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2733,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2734,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2735,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2736,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2737,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2738,5, The phone takes great pictures and the battery life  Avis complet  
2739,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2740,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2741,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2742,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2743,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2744,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2745,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2746,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2747,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2748,5, The phone takes great pictures and the battery life  Avis complet  
2749,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2750,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2751,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2752,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2753,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2754,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2755,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2756,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2757,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2758,5, The phone takes great pictures and the battery life  Avis complet  
2759,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2760,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2761,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2762,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2763,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2764,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2765,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2766,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2767,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2768,5, The phone takes great pictures and the battery life  Avis complet  
2769,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2770,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2771,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2772,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2773,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2774,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2775,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2776,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2777,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2778,5, The phone takes great pictures and the battery life  Avis complet  
2779,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2780,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2781,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2782,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2783,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2784,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2785,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2786,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2787,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2788,5, The phone takes great pictures and the battery life  Avis complet  
2789,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2790,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2791,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2792,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2793,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2794,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2795,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2796,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2797,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2798,5, The phone takes great pictures and the battery life  Avis complet  
2799,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2800,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2801,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2802,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2803,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2804,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2805,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2806,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2807,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2808,5, The phone takes great pictures and the battery life  Avis complet  
2809,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2810,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2811,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2812,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2813,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2814,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2815,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2816,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2817,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2818,5, The phone takes great pictures and the battery life  Avis complet  
2819,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2820,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2821,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2822,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2823,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2824,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2825,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
2826,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
2827,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
2828,5, The phone takes great pictures and the battery life  Avis complet  
2829,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
2830,5, She likes her IPhone and all the new features and easy use.  Avis complet  
2831,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
2832,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
2833,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
2834,5, This phone is great. It will end up replacing my iPad.  Avis complet  
2835,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
